,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,81.6333265278342,71.17583859709698,78.79086241436883,80.95677859203639,92.19544457292888,76.68767828015137,80.75270893288967,104.65180361560904,19.026297590440446,90.21086409075129,104.12012293500234,78.54934754662193,119.60351165413162,83.24061508662703,91.19758768739445,68.00735254367721,51.884487084291386,56.515484603779164,55.226805085936306,19.4164878389476,40.049968789001575,76.53757247260981,55.21775076911409,38.01315561749642,45.69463863518345,71.55417527999327,86.83317338436964,83.6719785830358,95.13148795220224,112.0714058089752,99.68951800465283,45.31004303683677,45.12205669071391,96.74709297958259,65.79513659838392,111.8659912573969,98.47842403288143,101.59232254457027,104.89041900955492,107.70329614269008,80.06247560499239,96.54014708917737,108.37435120913067,27.784887978899608,107.54068997360952,39.56008088970496,28.844410203711913,77.05841939723393,75.23961722390672,83.2586331859946,117.06835610018618,91.54780172128658,112.80514172678478,32.7566787083184,58.9406481131655,54.037024344425184,111.12605455067681,84.64632301523794,35.510561809129406,102.41581909060729,32.0624390837628,82.28000972289685,117.92370414806346,41.0,47.885279575251516,85.47514258543241,90.0222194794152,102.20078277586722,104.4030650891055,43.139309220245984,89.44271909999159,87.80091115700337,78.74642849044012,136.56134152826706,45.65084884205331,100.04498987955368,115.88356225108029,72.0,90.62008607367353,101.13357503816425,29.546573405388315,96.46242791885346,107.78218776773832,69.8927750200262,128.7245120402482,93.96275858019496,80.15609770940699,47.38143096192854,43.01162633521314,86.09297300012354,50.44799302251776,51.35172830587107,15.297058540778355,84.87638069569178,41.773197148410844,24.698178070456937,75.21303078589507,34.058772731852805,100.56838469419701,118.1905241548577
1,81.6333265278342,0.0,47.01063709417264,10.198039027185569,57.0087712549569,52.80151512977634,63.28506932918696,70.178344238091,57.271284253105414,72.73238618387272,11.40175425099138,71.02816342831905,13.341664064126334,47.29693436154187,43.139309220245984,41.677331968349414,41.048751503547585,46.17358552246078,58.463663928973865,26.419689627245813,62.26556030423239,50.0,5.830951894845301,26.92582403567252,53.600373133029585,52.0,43.9089968002003,72.80109889280519,48.79549159502341,44.654227123532216,50.35871324805669,72.34638899074369,53.0,41.23105625617661,39.698866482558415,46.61544808322666,41.30375285612676,44.384682042344295,62.96824596572466,28.460498941515414,30.066592756745816,43.93176527297759,32.984845004941285,31.953090617340916,53.85164807134504,63.50590523722971,43.278170016764804,52.839379254491625,75.59100475585703,12.041594578792296,10.0,36.069377593742864,17.0,44.10215414239989,54.817880294662984,29.966648127543394,69.05070600652827,35.11409973215888,63.25345840347388,50.20956084253277,42.20189569201838,55.17245689653489,53.907327887774215,39.11521443121589,70.00714249274856,33.83784863137726,43.93176527297759,83.23460818673925,30.870698080866262,65.5133574166368,41.48493702538308,48.41487374764082,25.0,56.61271941887264,62.39390995922599,36.05551275463989,88.61715409558128,48.093658625644196,42.04759208325728,16.1245154965971,57.30619512757761,52.43090691567332,23.259406699226016,57.9396237474839,19.4164878389476,54.42425929675111,64.4437739428721,26.1725046566048,64.19501538281614,41.012193308819754,79.32212806020776,32.57299494980466,64.6297145282261,67.42403132415029,35.608987629529715,44.68780594300866,63.89053137985315,32.202484376209235,53.81449618829484,26.570660511172846,36.61966684720111
2,71.17583859709698,47.01063709417264,0.0,54.20332093147061,12.649110640673518,21.02379604162864,16.401219466856727,23.430749027719962,33.61547262794322,53.85164807134504,45.60701700396552,35.0,56.85068161420758,56.859475903318,13.601470508735444,85.58621384311844,74.94664769020693,19.6468827043885,18.867962264113206,40.24922359499622,55.54277630799526,63.953107821277925,47.20169488482379,36.6742416417845,33.24154027718932,25.495097567963924,3.1622776601683795,27.018512172212592,12.529964086141668,89.19641248391103,44.204072210600685,32.55764119219941,25.942243542145693,57.0087712549569,85.42833253669417,5.385164807134504,49.39635614091387,30.0,30.805843601498726,50.15974481593781,75.27283706623525,10.0,34.20526275297414,52.46903848937962,51.24451190127583,36.40054944640259,51.62363799656123,49.25444142409901,28.635642126552707,53.150729063673246,56.302753041036986,67.02984409947557,64.00781202322104,48.75448697299562,38.897300677553446,57.30619512757761,29.154759474226502,53.9351462406472,18.788294228055936,59.30430001273095,35.84689665786984,63.071388124885914,12.0,62.80127387243033,37.64306044943742,43.965895873961216,15.620499351813308,36.796738985948195,77.82673062643708,33.734255586866,34.0147027033899,18.601075237738275,70.60453243241541,11.180339887498949,72.94518489934754,44.384682042344295,43.60045871318328,50.60632371551998,77.93587107359485,63.13477647065839,29.966648127543394,53.03772242470448,70.2353187506115,36.89173349139343,55.97320787662612,66.2117814289874,25.079872407968907,23.345235059857504,29.206163733020468,53.36665625650534,32.64965543462902,34.48187929913333,26.92582403567252,63.56099432828282,19.6468827043885,58.249463516842795,46.51881339845203,15.524174696260024,63.198101237299845,73.348483283569,71.02816342831905
3,78.79086241436883,10.198039027185569,54.20332093147061,0.0,65.06919393998976,62.12889826803627,70.60453243241541,77.62087348130012,67.23094525588644,72.18032973047436,21.02379604162864,80.45495634204272,3.1622776601683795,56.71860364994893,52.009614495783374,32.202484376209235,31.25699921617557,50.0,63.324560795950255,25.179356624028344,59.80802621722272,43.86342439892262,7.0710678118654755,27.0,55.036351623268054,54.91812087098393,51.22499389946279,80.72174428244226,57.48912940721924,35.4682957019364,60.530983801686226,81.40024569987489,55.90169943749474,35.608987629529715,31.240998703626616,53.0,51.088159097779204,54.42425929675111,72.56031973468694,37.656340767525464,29.120439557122072,52.40229002629561,43.174066289845804,41.0,51.264022471905186,73.40980860893181,39.35733730830886,50.59644256269407,82.37718130647589,3.605551275463989,4.47213595499958,42.43819034784589,13.152946437965905,54.00925846556311,55.14526271584895,22.67156809750927,73.37574531137656,44.14748010928823,71.42128534267638,45.221676218380054,52.392747589718944,50.0,62.24146527838174,47.01063709417264,72.56031973468694,31.32091952673165,53.009433122794285,90.9065454189081,26.1725046566048,75.17978451685,42.01190307520001,57.688820407423826,16.401219466856727,64.4437739428721,71.16881339463234,33.52610922848042,96.87620966986684,58.008620049092706,32.0,12.165525060596439,67.08203932499369,49.24428900898052,19.0,68.00735254367721,10.816653826391969,63.324560795950255,73.40980860893181,35.22782990761707,67.68308503607086,36.359317925395686,86.83317338436964,33.0,68.6804193347711,63.953107821277925,44.94441010848846,39.20459156782532,63.63961030678928,40.311288741492746,48.41487374764082,23.021728866442675,41.773197148410844
4,80.95677859203639,57.0087712549569,12.649110640673518,65.06919393998976,0.0,14.7648230602334,9.219544457292887,14.317821063276353,27.018512172212592,62.76941930590086,53.665631459994955,23.345235059857504,67.88225099390856,57.0701322935211,15.524174696260024,96.93812459502195,87.32124598286491,31.016124838541646,25.059928172283335,52.80151512977634,66.61080993352356,76.48529270389177,58.0,49.24428900898052,43.73785545725808,35.6931365951495,14.7648230602334,15.811388300841896,10.04987562112089,100.41912168506553,41.78516483155236,20.09975124224178,35.90264614203248,69.6419413859206,96.26006440887103,17.11724276862369,50.35871324805669,28.635642126552707,21.095023109728988,54.589376255824725,83.6301381082203,13.416407864998739,37.12142238654117,56.22277118748239,63.00793600809346,27.80287754891569,64.13267497929586,61.00819617067857,22.0,64.38167441127949,66.70832032063167,71.7007670809734,73.81734213584231,48.83646178829912,49.64876634922564,69.77105417004964,32.526911934581186,57.0350769263968,6.4031242374328485,71.7007670809734,35.510561809129406,75.32595834106593,4.0,66.03029607687671,43.829214001622255,56.61271941887264,16.1245154965971,26.419689627245813,87.36704184073076,23.706539182259394,46.2709412050371,15.297058540778355,81.39410298049853,2.23606797749979,71.78439941937245,57.0087712549569,31.827660925679098,49.72926703662542,90.21086409075129,73.00684899377592,22.67156809750927,65.03076195155643,79.88116173416608,30.610455730027933,67.80117993073571,65.96969000988257,13.152946437965905,31.38470965295043,35.510561809129406,65.96969000988257,22.847319317591726,47.12748667179272,32.202484376209235,74.67261881037788,24.041630560342615,70.83078426785913,56.32051136131489,24.839484696748443,75.53806987208503,82.68010643437755,76.2954782408499
5,92.19544457292888,52.80151512977634,21.02379604162864,62.12889826803627,14.7648230602334,0.0,23.769728648009426,27.294688127912362,12.806248474865697,74.79304780526061,46.75467891024384,18.35755975068582,65.19202405202648,43.18564576337837,11.180339887498949,94.30270409696638,88.25531145489205,40.496913462633174,38.28837943815329,55.731499172371095,76.24303246854758,82.02438661763951,55.226805085936306,52.46903848937962,54.230987451824994,46.51881339845203,20.8806130178211,26.076809620810597,8.54400374531753,97.41663102366043,27.202941017470888,19.849433241279208,46.95742752749558,74.24284477308234,92.45539465060976,26.40075756488817,37.013511046643494,15.033296378372908,11.180339887498949,43.657759905886145,76.02631123499285,13.038404810405298,26.0,44.64302857109943,71.386273190299,15.524174696260024,70.00714249274856,69.42621983083913,35.6931365951495,62.26556030423239,62.80127387243033,60.440052945046304,68.62215385719105,35.05709628591621,59.80802621722272,71.56814934033156,46.861498055439924,44.91102314577124,17.11724276862369,78.05767098754612,22.02271554554524,82.21921916437786,11.40175425099138,53.75872022286245,57.38466694161429,61.1310068623117,9.486832980505138,36.49657518178932,81.39410298049853,14.142135623730951,53.600373133029585,4.47213595499958,77.80102827083971,16.64331697709324,57.28001396647874,62.03224967708329,38.48376280978771,35.510561809129406,90.62008607367353,67.94115100585212,8.94427190999916,72.83543093852057,74.24957912338628,16.278820596099706,67.11929677819934,51.78802950489621,12.529964086141668,26.92582403567252,48.91829923454004,71.06335201775947,34.058772731852805,52.009614495783374,45.967379738244816,84.20213774008353,17.204650534085253,76.05918747922567,67.54257916307313,23.769728648009426,82.09750300709517,76.48529270389177,65.45991139621256
6,76.68767828015137,63.28506932918696,16.401219466856727,70.60453243241541,9.219544457292887,23.769728648009426,0.0,7.0710678118654755,35.510561809129406,57.97413216254298,61.09828148156051,28.178005607210743,73.24616030891995,66.2872536767062,24.08318915758459,101.91172650877817,90.44335243676011,30.083217912982647,20.223748416156685,55.47071299343465,64.0,76.84399781375251,63.60031446463138,51.86520991955976,41.012193308819754,33.06055050963308,19.4164878389476,11.704699910719626,19.026297590440446,105.55093557141026,50.92150822589606,23.08679276123039,33.015148038438355,70.77428911688199,101.82828683622247,18.601075237738275,59.53990258641679,37.8549864614954,28.284271247461902,63.28506932918696,91.0,21.37755832643195,46.010868281309364,65.06919393998976,61.5223536610881,35.38361202590826,64.51356446515724,59.53990258641679,13.152946437965905,69.52697318307479,72.67048919609665,80.39900496896712,80.26207074328447,58.05170109479997,47.01063709417264,72.67048919609665,25.238858928247925,66.0,8.602325267042627,71.56814934033156,44.721359549995796,74.73285756613352,13.152946437965905,75.0,37.57658845611187,58.137767414994535,25.0,20.518284528683193,94.02127418834527,30.479501308256342,46.17358552246078,24.515301344262525,87.00574693662483,8.0,80.95677859203639,58.180752831155424,28.178005607210743,58.9406481131655,93.60021367496978,79.40403012442127,31.064449134018133,63.953107821277925,86.45229898620394,39.11521443121589,72.13875518748573,75.18643494673756,18.601075237738275,38.62641583165593,29.732137494637012,66.85057965343307,16.278820596099706,48.76474136094644,26.0,72.00694410957877,32.38826948140329,71.5122367151245,52.46903848937962,31.304951684997057,75.18643494673756,89.47066558375433,84.8528137423857
7,80.75270893288967,70.178344238091,23.430749027719962,77.62087348130012,14.317821063276353,27.294688127912362,7.0710678118654755,0.0,37.69615364994153,61.814237842102365,67.62396025078685,26.90724809414742,80.2807573457052,70.45565981523414,29.832867780352597,108.97706180660222,97.41663102366043,36.40054944640259,25.079872407968907,62.42595614005443,69.18092222571191,83.21658488546619,70.60453243241541,58.82176467941097,46.389654018972806,38.63935817272331,26.40075756488817,6.082762530298219,24.331050121192877,112.60994627474076,54.3415126767741,20.808652046684813,38.47076812334269,77.38862965578342,108.85311203635843,25.612496949731394,64.07027391856539,42.1070065428546,29.154759474226502,68.8839603971781,97.57561170702442,27.51363298439521,51.35172830587107,70.45565981523414,67.26812023536856,36.359317925395686,70.9365914038728,65.30696746902278,8.54400374531753,76.57675887630658,79.63039620647382,85.98837130682264,87.13208364316786,62.289646009589745,52.3450093132096,79.63039620647382,27.51363298439521,71.17583859709698,10.198039027185569,77.79460135510689,49.09175083453431,80.77747210701756,18.24828759089466,80.15609770940699,40.52159917870962,64.88451279003334,30.4138126514911,13.45362404707371,100.84641788382967,30.805843601498726,52.55473337388365,29.0,94.02127418834527,13.92838827718412,84.40379138403677,64.8459713474939,21.540659228538015,62.80127387243033,100.60318086422517,86.28441342444185,33.24154027718932,69.85699678629192,93.29523031752481,41.23105625617661,79.20858539325141,79.07591289387686,18.867962264113206,45.18849411078001,33.37663853655727,73.40980860893181,9.219544457292887,55.569775957799216,29.427877939124322,77.10382610480494,38.3275357934736,78.0,57.0350769263968,38.07886552931954,81.32035415564789,96.25487000666512,90.60905032059435
8,104.65180361560904,57.271284253105414,33.61547262794322,67.23094525588644,27.018512172212592,12.806248474865697,35.510561809129406,37.69615364994153,0.0,87.46427842267951,49.09175083453431,18.027756377319946,70.3846574190711,35.510561809129406,21.840329667841555,98.8382517044894,95.56673061269805,52.80151512977634,51.088159097779204,65.00769185258002,88.25531145489205,92.19544457292888,60.74537019394976,62.00806399170998,66.64082832618455,59.0592922409336,33.1058907144937,34.92849839314596,21.095023109728988,101.59724405711013,18.110770276274835,23.194827009486403,59.53990258641679,84.02380615040002,96.04165762834376,38.948684188300895,31.016124838541646,13.038404810405298,10.04987562112089,41.400483088968905,76.36753236814714,24.698178070456937,25.612496949731394,41.340053217188775,82.96987405076617,6.4031242374328485,80.50465825031493,81.04319835741924,46.238512086787566,68.00735254367721,67.08203932499369,56.824290580701486,71.56116265125938,28.160255680657446,72.09022125087424,79.76214641043707,59.464274989274024,40.70626487409524,27.730849247724095,88.68483523128404,17.804493814764857,93.05912099305473,24.041630560342615,48.84669896727925,70.178344238091,71.11258679024411,19.6468827043885,44.181444068749045,83.24061508662703,10.770329614269007,65.0,15.231546211727817,81.88406438373708,29.068883707497267,47.38143096192854,72.24956747275377,43.41658669218482,27.294688127912362,97.52948272189288,71.02112361825881,4.47213595499958,84.17244204607586,76.60939890117922,3.605551275463989,73.76313442364011,43.01162633521314,19.4164878389476,33.54101966249684,61.71709649683789,81.15417426109393,42.7551166528639,62.39390995922599,58.728187440104094,96.13532129243653,24.08318915758459,86.14522621712709,80.06247560499239,33.06055050963308,92.77930803794561,78.24321056807422,62.26556030423239
9,19.026297590440446,72.73238618387272,53.85164807134504,72.18032973047436,62.76941930590086,74.79304780526061,57.97413216254298,61.814237842102365,87.46427842267951,0.0,79.62411694957753,85.70297544426332,72.69112738154499,105.64563407921787,66.61080993352356,90.93404203047393,69.3757882838098,35.4682957019364,37.94733192202055,47.07440918375928,17.0,42.5440947723653,68.41052550594829,45.880278987817846,21.93171219946131,28.600699292150182,54.644304369257,67.89698078707183,66.37017402418047,95.03683496413377,96.42613753542138,81.04319835741924,28.0178514522438,43.93176527297759,95.25754563287887,48.54894437575342,97.83659846908007,82.46211251235322,83.6719785830358,92.64987857520376,101.20276676059801,63.245553203367585,82.13403679352427,95.96353474106714,23.53720459187964,89.89438247187641,36.345563690772494,23.194827009486403,58.034472514187634,68.8839603971781,76.48529270389177,106.4377752492037,85.32877591996736,98.35141076771599,18.35755975068582,56.142675390472796,35.014282800023196,98.4733466477097,66.09841147864296,36.40054944640259,87.04596486914255,35.35533905932738,64.40496875241847,106.0,22.02271554554524,41.19465984809196,68.81860213634101,71.00704190430693,97.51410154434076,86.4060183089118,31.38470965295043,72.40165743959182,84.0535543567314,60.53924347066124,122.57650672131263,39.11521443121589,81.02468759581859,101.11874208078342,73.49829930005184,84.34453153583817,83.72574275573791,26.92582403567252,90.93404203047393,90.7358804442873,65.12296062065974,114.97825881443848,75.61084578286372,66.06814663663572,28.442925306655784,40.44749683231337,67.06713054842886,40.162171256046406,32.38826948140329,21.2602916254693,69.35416353759881,41.48493702538308,8.94427190999916,60.108235708594876,37.12142238654117,95.03683496413377,108.33743581975715
